440,Taxes and Licenses,14-Jun-17,EC,Jasmin D - bir monthly percentage tax,,-1620,0,-1620,0.00%,Tax on Purchases,692
461,Printing & Stationery,28-Jun-17,EC,Jasmin D - xerox of elect.billing,,-10,0,-10,0.00%,Tax on Purchases,693
445,"Meralco, Light, Power, Heating",28-Jun-17,EC,Jasmin D - Electricity,,-26411.09,0,-26411.09,0.00%,Tax on Purchases,694
200,Sales,28-Jun-17,INV,"jon flojo - payment jonjon.remaining bal.28,000",INV-0448,2000,0,2000,0.00%,Tax on Sales,695
200,Sales,1-Jul-17,INV,Unit E - Dues Unit E,INV-0432,1000,0,1000,0.00%,Tax on Sales,696
200,Sales,1-Jul-17,INV,Unit B - Dues Unit B,INV-0464,1000,0,1000,0.00%,Tax on Sales,697
200,Sales,1-Jul-17,INV,Unit C - Dues Unit C,INV-0465,1000,0,1000,0.00%,Tax on Sales,698
200,Sales,1-Jul-17,INV,Unit D - Dues Unit D,INV-0466,1000,0,1000,0.00%,Tax on Sales,699
200,Sales,1-Jul-17,INV,Unit F - Dues Unit F,INV-0468,1000,0,1000,0.00%,Tax on Sales,700
200,Sales,1-Jul-17,INV,Unit B - Rent Unit B,INV-0458,14700,0,14700,0.00%,Tax on Sales,701
200,Sales,1-Jul-17,INV,Unit C - Rent Unit C,INV-0461,13650,0,13650,0.00%,Tax on Sales,702
200,Sales,1-Jul-17,INV,Unit D - Rent Unit D,INV-0459,14700,0,14700,0.00%,Tax on Sales,703
200,Sales,1-Jul-17,INV,Unit E - Rent Unit E,INV-0460,14700,0,14700,0.00%,Tax on Sales,704
200,Sales,1-Jul-17,INV,Unt F - Rent Unit F,INV-0462,14700,0,14700,0.00%,Tax on Sales,705
200,Sales,1-Jul-17,INV,Unit E - Dues Unit E,INV-0467,1000,0,1000,0.00%,Tax on Sales,706
200,Sales,1-Jul-17,INV,Unit B - Water Unit B,INV-0470,1131,0,1131,0.00%,Tax on Sales,707
200,Sales,1-Jul-17,INV,Unit C - Water Unit C,INV-0449,870,0,870,0.00%,Tax on Sales,708
200,Sales,1-Jul-17,INV,Unit D - Water Unit D,INV-0450,957,0,957,0.00%,Tax on Sales,709
200,Sales,1-Jul-17,INV,Unit E - Water Unit E,INV-0471,1827,0,1827,0.00%,Tax on Sales,710
200,Sales,1-Jul-17,INV,Unit F - Water Unit F,INV-0451,1131,0,1131,0.00%,Tax on Sales,711
200,Sales,1-Jul-17,INV,Unit B - Electricity Unit B,INV-0452,4890,0,4890,0.00%,Tax on Sales,712
200,Sales,1-Jul-17,INV,Unit C - Electricity Unit C,INV-0453,3740,0,3740,0.00%,Tax on Sales,713
200,Sales,1-Jul-17,INV,Unit D - Electricity Unit D,INV-0454,2340,0,2340,0.00%,Tax on Sales,714
200,Sales,1-Jul-17,INV,Unit E - Electricity Unit E,INV-0455,8340,0,8340,0.00%,Tax on Sales,715
200,Sales,1-Jul-17,INV,Unit F - Electricity Unit F,INV-0456,990,0,990,0.00%,Tax on Sales,716
446,Water,5-Jul-17,EC,Jasmin D - water bill,,-7654.06,0,-7654.06,0.00%,Tax on Purchases,717
461,Printing & Stationery,5-Jul-17,EC,Jasmin D - xerox,,-10,0,-10,0.00%,Tax on Purchases,718
477,Wages and Salaries,5-Jul-17,EC,Jasmin D - sal.michael,,-9000,0,-9000,0.00%,Tax Exempt,719
477,Wages and Salaries,5-Jul-17,EC,Jasmin D - sal.admin,,-14000,0,-14000,0.00%,Tax Exempt,720
485,Subscriptions,7-Jul-17,EC,"Jasmin D - pldt line(May,June,July)",,-900,0,-900,0.00%,Tax on Purchases,721
476,Labor,7-Jul-17,EC,Jasmin D - labor rewiring power supply unit E,,-600,0,-600,0.00%,Tax on Purchases,722
440,Taxes and Licenses,17-Jul-17,EC,Jasmin D - monthly percentage tax,,-1620,0,-1620,0.00%,Tax on Purchases,723
445,"Meralco, Light, Power, Heating",22-Jul-17,EC,Jasmin D - Electricity,,-23286.22,0,-23286.22,0.00%,Tax on Purchases,724
408,Cleaning,25-Jul-17,EC,Jasmin D - cleanning materials,,-560,0,-560,0.00%,Tax on Purchases,725
408,Cleaning,25-Jul-17,EC,Jasmin D - cleanning materials,,-330,0,-330,0.00%,Tax on Purchases,726
408,Cleaning,25-Jul-17,EC,Jasmin D - cleanning materials,,-900,0,-900,0.00%,Tax on Purchases,727
408,Cleaning,25-Jul-17,EC,Jasmin D - cleanning materials,,-50,0,-50,0.00%,Tax on Purchases,728
930,Payment to Owners,30-Jul-17,EC,Jasmin D - Papa Pepe+charge (200),,-8200,0,-8200,0.00%,Tax on Purchases,729
200,Sales,1-Aug-17,INV,Unit D - Dues Unit D,INV-0493,1000,0,1000,0.00%,Tax on Sales,730
200,Sales,1-Aug-17,INV,Unit C - Dues Unit C,INV-0492,1000,0,1000,0.00%,Tax on Sales,731
200,Sales,1-Aug-17,INV,Unit F - Dues Unit F,INV-0495,1000,0,1000,0.00%,Tax on Sales,732
200,Sales,1-Aug-17,INV,Unit C - Rent Unit C,INV-0473,13650,0,13650,0.00%,Tax on Sales,733
200,Sales,1-Aug-17,INV,Unit D - Rent Unit D,INV-0488,14700,0,14700,0.00%,Tax on Sales,734
200,Sales,1-Aug-17,INV,Unt F - Rent Unit F,INV-0474,14700,0,14700,0.00%,Tax on Sales,735
200,Sales,1-Aug-17,INV,Unit E - Dues Unit E,INV-0494,1000,0,1000,0.00%,Tax on Sales,736
200,Sales,1-Aug-17,INV,Unit E - Rent Unit E,INV-0489,14700,0,14700,0.00%,Tax on Sales,737
200,Sales,1-Aug-17,INV,Unit B - Rent Unit B,INV-0487,14700,0,14700,0.00%,Tax on Sales,738
200,Sales,1-Aug-17,INV,Unit B - Dues Unit B,INV-0491,1000,0,1000,0.00%,Tax on Sales,739
200,Sales,1-Aug-17,INV,Unit D - Water Unit D,INV-0477,992.2,0,992.2,0.00%,Tax on Sales,740
200,Sales,1-Aug-17,INV,Unit B - Water Unit B,INV-0475,1074.97,0,1074.97,0.00%,Tax on Sales,741
200,Sales,1-Aug-17,INV,Unit C - Water Unit C,INV-0476,1157.66,0,1157.66,0.00%,Tax on Sales,742
200,Sales,1-Aug-17,INV,Unit E - Water Unit E,INV-0478,2149.94,0,2149.94,0.00%,Tax on Sales,743
200,Sales,1-Aug-17,INV,Unit F - Water Unit F,INV-0479,1405.73,0,1405.73,0.00%,Tax on Sales,744
200,Sales,1-Aug-17,INV,Unit B - Electricity Unit B,INV-0481,4920,0,4920,0.00%,Tax on Sales,745
200,Sales,1-Aug-17,INV,Unit C - Electricity Unit C,INV-0482,4610,0,4610,0.00%,Tax on Sales,746
200,Sales,1-Aug-17,INV,Unit D - Electricity Unit D,INV-0483,2070,0,2070,0.00%,Tax on Sales,747
200,Sales,1-Aug-17,INV,Unit E - Electricity Unit E,INV-0484,7050,0,7050,0.00%,Tax on Sales,748
200,Sales,1-Aug-17,INV,Unit F - Electricity Unit F,INV-0485,1510,0,1510,0.00%,Tax on Sales,749
477,Wages and Salaries,7-Aug-17,EC,Jasmin D - Salary of Michael,,-9000,0,-9000,0.00%,Tax Exempt,750
477,Wages and Salaries,7-Aug-17,EC,Jasmin D - sal admin,,-14000,0,-14000,0.00%,Tax Exempt,751
446,Water,7-Aug-17,EC,Jasmin D - water bill,,-8351.94,0,-8351.94,0.00%,Tax on Purchases,752
461,Printing & Stationery,7-Aug-17,EC,Jasmin D - xerox of water bill,,-10,0,-10,0.00%,Tax on Purchases,753
440,Taxes and Licenses,16-Aug-17,EC,Jasmin D - bir monthly tax,,-1620,0,-1620,0.00%,Tax on Purchases,754
445,"Meralco, Light, Power, Heating",31-Aug-17,EC,Jasmin D - Electric bill,,-24235,0,-24235,0.00%,Tax on Purchases,755
461,Printing & Stationery,31-Aug-17,EC,Jasmin D - xerox bill,,-10,0,-10,0.00%,Tax on Purchases,756
200,Sales,1-Sep-17,INV,Unit B - Rent Unit B,INV-0499,14700,0,14700,0.00%,Tax on Sales,757
200,Sales,1-Sep-17,INV,Unit B - Dues Unit B,INV-0504,1000,0,1000,0.00%,Tax on Sales,758
200,Sales,1-Sep-17,INV,Unit C - Rent Unit C,INV-0501,13650,0,13650,0.00%,Tax on Sales,759
200,Sales,1-Sep-17,INV,Unit C - Dues Unit C,INV-0505,1000,0,1000,0.00%,Tax on Sales,760
200,Sales,1-Sep-17,INV,Unit D - Dues Unit D,INV-0506,1000,0,1000,0.00%,Tax on Sales,761
200,Sales,1-Sep-17,INV,Unit D - Rent Unit D,INV-0520,14700,0,14700,0.00%,Tax on Sales,762
200,Sales,1-Sep-17,INV,Unit E - Rent Unit E,INV-0500,14700,0,14700,0.00%,Tax on Sales,763
200,Sales,1-Sep-17,INV,Unit F - Dues Unit F,INV-0508,1000,0,1000,0.00%,Tax on Sales,764
200,Sales,1-Sep-17,INV,Unt F - Rent Unit F,INV-0502,14700,0,14700,0.00%,Tax on Sales,765
200,Sales,1-Sep-17,INV,Unit E - Dues Unit E,INV-0507,1000,0,1000,0.00%,Tax on Sales,766
473,"Materials, Repairs and Maintenance",1-Sep-17,EC,"Jasmin D - wall clamp,philips ,flexible hose,outlet 26 for ac",,-929.75,0,-929.75,0.00%,Tax on Purchases,767
408,Cleaning,1-Sep-17,EC,Jasmin D - declogging of main drainage,,-500,0,-500,0.00%,Tax on Purchases,768
476,Labor,1-Sep-17,EC,Jasmin D - labor for fixing the problem of unit A,,-600,0,-600,0.00%,Tax on Purchases,769
200,Sales,1-Sep-17,INV,"Unit A - Rent Unit A - this is 1 advance and 2 deposit 
17000 * 3 = 51,000

",INV-0498,51000,0,51000,0.00%,Tax on Purchases,770
200,Sales,1-Sep-17,INV,Unit D - Water Unit D,INV-0512,1209,0,1209,0.00%,Tax on Sales,771
200,Sales,1-Sep-17,INV,Unit F - Water Unit F,INV-0514,1488,0,1488,0.00%,Tax on Sales,772
200,Sales,1-Sep-17,INV,Unit E - Water Unit E,INV-0513,1581,0,1581,0.00%,Tax on Sales,773
200,Sales,1-Sep-17,INV,Unit C - Water Unit C,INV-0511,1395,0,1395,0.00%,Tax on Sales,774
200,Sales,1-Sep-17,INV,Unit B - Water Unit B,INV-0510,1302,0,1302,0.00%,Tax on Sales,775
200,Sales,1-Sep-17,INV,Unit A - Water Unit A,INV-0509,465,0,465,0.00%,Tax on Sales,776
200,Sales,1-Sep-17,INV,Unit A - Electricity Unit A,INV-0515,3381,0,3381,0.00%,Tax on Sales,777
200,Sales,1-Sep-17,INV,Unit B - Electricity Unit B,INV-0516,5585,0,5585,0.00%,Tax on Sales,778
200,Sales,1-Sep-17,INV,Unit C - Electricity Unit C,INV-0517,5050,0,5050,0.00%,Tax on Sales,779
200,Sales,1-Sep-17,INV,Unit D - Electricity Unit D,INV-0518,2118,0,2118,0.00%,Tax on Sales,780
200,Sales,1-Sep-17,INV,Unit E - Electricity Unit E,INV-0519,7768,0,7768,0.00%,Tax on Sales,781
200,Sales,1-Sep-17,INV,Unit F - Electricity Unit F,INV-0497,1155,0,1155,0.00%,Tax on Sales,782
461,Printing & Stationery,2-Sep-17,EC,Jasmin D - xerox copy ,,-32,0,-32,0.00%,Tax on Purchases,783
441,Legal expenses,2-Sep-17,EC,Jasmin D - notarial of contract unit A,,-500,0,-500,0.00%,Tax on Purchases,784
493,"Tranportation allowance, Travel - National",2-Sep-17,EC,Jasmin D - transpo for notarial ,,-300,0,-300,0.00%,Tax on Purchases,785
440,Taxes and Licenses,5-Sep-17,EC,Jasmin D - 3rd quarter property tax,,-15403.79,0,-15403.79,0.00%,Tax on Purchases,786
493,"Tranportation allowance, Travel - National",5-Sep-17,EC,Jasmin D - tranpo for payment in cthall property tax,,-300,0,-300,0.00%,Tax on Purchases,787
477,Wages and Salaries,10-Sep-17,EC,"Jasmin D - sal.bernadeth 3rd quarte,july ,aug sept.",,-3900,0,-3900,0.00%,Tax Exempt,788
477,Wages and Salaries,10-Sep-17,EC,Jasmin D - sal caretaker,,-9000,0,-9000,0.00%,Tax Exempt,789
477,Wages and Salaries,10-Sep-17,EC,Jasmin D - sal admin,,-14000,0,-14000,0.00%,Tax Exempt,790
461,Printing & Stationery,10-Sep-17,EC,Jasmin D - xerox bill,,-12,0,-12,0.00%,Tax on Purchases,791
446,Water,10-Sep-17,EC,Jasmin D - water,,-9853,0,-9853,0.00%,Tax on Purchases,792
433,Health Insurance,16-Sep-17,EC,Jasmin D - 3rd quarter sss michael,,-990,0,-990,0.00%,Tax on Purchases,793
461,Printing & Stationery,23-Sep-17,EC,Jasmin D - xerox of bill,,-12,0,-12,0.00%,Tax on Purchases,794
445,"Meralco, Light, Power, Heating",23-Sep-17,EC,Jasmin D - electric bill,,-28605.54,0,-28605.54,0.00%,Tax on Purchases,795
200,Sales,1-Oct-17,INV,Unit D - Rent Unit D,INV-0536,14700,0,14700,0.00%,Tax on Sales,796
200,Sales,1-Oct-17,INV,Unit D - Dues Unit D,INV-0541,1000,0,1000,0.00%,Tax on Sales,797
200,Sales,1-Oct-17,INV,Unt F - Rent Unit F,INV-0522,14700,0,14700,0.00%,Tax on Sales,798
200,Sales,1-Oct-17,INV,Unit F - Dues Unit F,INV-0543,1000,0,1000,0.00%,Tax on Sales,799
200,Sales,1-Oct-17,INV,Unit C - Dues Unit C,INV-0540,1000,0,1000,0.00%,Tax on Sales,800
200,Sales,1-Oct-17,INV,Unit C - Rent Unit C,INV-0521,13650,0,13650,0.00%,Tax on Sales,801
200,Sales,1-Oct-17,INV,Unit E - Rent Unit E,INV-0537,14700,0,14700,0.00%,Tax on Sales,802
200,Sales,1-Oct-17,INV,Unit E - Dues Unit E,INV-0542,1000,0,1000,0.00%,Tax on Sales,803
200,Sales,1-Oct-17,INV,Unit B - Dues Unit B,INV-0539,1000,0,1000,0.00%,Tax on Sales,804
200,Sales,1-Oct-17,INV,Unit A - Rent Unit A,INV-0534,16000,0,16000,0.00%,Tax on Purchases,805
200,Sales,1-Oct-17,INV,Unit A - Dues Unit A,INV-0538,1000,0,1000,0.00%,Tax Exempt,806
200,Sales,1-Oct-17,INV,Unit B - Rent Unit B,INV-0535,14700,0,14700,0.00%,Tax on Sales,807
200,Sales,1-Oct-17,INV,Unit E - Water Unit E,INV-0526,1710,0,1710,0.00%,Tax on Sales,808
200,Sales,1-Oct-17,INV,Unit D - Water Unit D,INV-0525,1140,0,1140,0.00%,Tax on Sales,809
200,Sales,1-Oct-17,INV,Unit F - Electricity Unit F,INV-0533,1309,0,1309,0.00%,Tax on Sales,810
200,Sales,1-Oct-17,INV,Unit C - Water Unit C,INV-0524,1235,0,1235,0.00%,Tax on Sales,811
200,Sales,1-Oct-17,INV,Unit C - Electricity Unit C,INV-0530,4895,0,4895,0.00%,Tax on Sales,812
200,Sales,1-Oct-17,INV,Unit B - Electricity Unit B,INV-0529,5610,0,5610,0.00%,Tax on Sales,813
200,Sales,1-Oct-17,INV,Unit B - Water Unit B,INV-0523,1615,0,1615,0.00%,Tax on Sales,814
200,Sales,1-Oct-17,INV,Unit A - Electricity Unit A,INV-0528,2211,0,2211,0.00%,Tax on Sales,815
200,Sales,1-Oct-17,INV,Unit A - Water Unit A,INV-0544,1235,0,1235,0.00%,Tax on Sales,816
200,Sales,1-Oct-17,INV,Unit F - Water Unit F,INV-0527,1008,0,1008,0.00%,Tax on Sales,817
200,Sales,1-Oct-17,INV,Unit D - Electricity Unit D,INV-0531,2002,0,2002,0.00%,Tax on Sales,818
200,Sales,1-Oct-17,INV,Unit E - Electricity Unit E,INV-0532,7084,0,7084,0.00%,Tax on Sales,819
461,Printing & Stationery,5-Oct-17,EC,"Jasmin D - Receipt,used to issued for the payment of our tenant",,-500,0,-500,0.00%,Tax on Purchases,820
473,"Materials, Repairs and Maintenance",5-Oct-17,EC,Jasmin D - replacement of bearing and starting capacitor/repair  centrifugal switch,,-1800,0,-1800,0.00%,Tax on Purchases,821
461,Printing & Stationery,5-Oct-17,EC,Jasmin D - record book for  water and elect.,,-301.5,0,-301.5,0.00%,Tax on Purchases,822
461,Printing & Stationery,5-Oct-17,EC,Jasmin D - xerox copy bill,,-12,0,-12,0.00%,Tax on Purchases,823
446,Water,5-Oct-17,EC,Jasmin D - water bill,,-10097.64,0,-10097.64,0.00%,Tax on Purchases,824
477,Wages and Salaries,5-Oct-17,EC,Jasmin D - salary admin,,-14000,0,-14000,0.00%,Tax Exempt,825
477,Wages and Salaries,5-Oct-17,EC,Jasmin D - sal caretaker,,-9000,0,-9000,0.00%,Tax Exempt,826
440,Taxes and Licenses,10-Oct-17,EC,Jasmin D - monthly percentage tax,,-2040,0,-2040,0.00%,Tax on Purchases,827
473,"Materials, Repairs and Maintenance",11-Oct-17,EC,Jasmin D - Termite treatment,,-8000,0,-8000,0.00%,Tax on Purchases,828
930,Payment to Owners,20-Oct-17,EC,Jasmin D - Jon Flojo ,,-6000,0,-6000,0.00%,Tax on Purchases,829
408,Cleaning,25-Oct-17,EC,Jasmin D - cleaning of water tank 2nd flr and penthouse,,-600,0,-600,0.00%,Tax on Purchases,830
461,Printing & Stationery,25-Oct-17,EC,Jasmin D - xerox bill,,-12,0,-12,0.00%,Tax on Purchases,831
445,"Meralco, Light, Power, Heating",25-Oct-17,EC,Jasmin D - Meralco bill,,-27249.22,0,-27249.22,0.00%,Tax on Purchases,832
200,Sales,1-Nov-17,INV,Unit E - Electricity Unit E,INV-0564,7700,0,7700,0.00%,Tax on Sales,833
200,Sales,1-Nov-17,INV,Unit D - Electricity Unit D,INV-0563,2222,0,2222,0.00%,Tax on Sales,834
200,Sales,1-Nov-17,INV,Unit D - Rent Unit D,INV-0567,14700,0,14700,0.00%,Tax on Sales,835
200,Sales,1-Nov-17,INV,Unit D - Dues Unit D,INV-0551,1000,0,1000,0.00%,Tax on Sales,836
200,Sales,1-Nov-17,INV,Unit E - Dues Unit E,INV-0552,1000,0,1000,0.00%,Tax on Sales,837
200,Sales,1-Nov-17,INV,Unit E - Rent Unit E,INV-0546,14700,0,14700,0.00%,Tax on Sales,838
200,Sales,1-Nov-17,INV,Unt F - Rent Unit F,INV-0548,14700,0,14700,0.00%,Tax on Sales,839
200,Sales,1-Nov-17,INV,Unit C - Rent Unit C,INV-0547,13650,0,13650,0.00%,Tax on Sales,840
200,Sales,1-Nov-17,INV,Unit F - Dues Unit F,INV-0553,1000,0,1000,0.00%,Tax on Sales,841
200,Sales,1-Nov-17,INV,Unit C - Dues Unit C,INV-0550,1000,0,1000,0.00%,Tax on Sales,842
200,Sales,1-Nov-17,INV,Unit B - Dues Unit B,INV-0568,1000,0,1000,0.00%,Tax on Sales,843
200,Sales,1-Nov-17,INV,Unit B - Rent Unit B,INV-0566,14700,0,14700,0.00%,Tax on Sales,844
200,Sales,1-Nov-17,INV,Unit A - Rent Unit A,INV-0545,16000,0,16000,0.00%,Tax on Purchases,845
200,Sales,1-Nov-17,INV,Unit A - Dues Unit A,INV-0549,1000,0,1000,0.00%,Tax Exempt,846
200,Sales,1-Nov-17,INV,Unit D - Water Unit D,INV-0557,880.46,0,880.46,0.00%,Tax on Sales,847
200,Sales,1-Nov-17,INV,Unit C - Electricity Unit C,INV-0562,5291,0,5291,0.00%,Tax on Sales,848
200,Sales,1-Nov-17,INV,Unit C - Water Unit C,INV-0556,817,0,817,0.00%,Tax on Sales,849
200,Sales,1-Nov-17,INV,Unit B - Electricity Unit B,INV-0561,5687,0,5687,0.00%,Tax on Sales,850
200,Sales,1-Nov-17,INV,Unit B - Water Unit B,INV-0555,880.46,0,880.46,0.00%,Tax on Sales,851
200,Sales,1-Nov-17,INV,Unit A - Electricity Unit A,INV-0560,2233,0,2233,0.00%,Tax on Sales,852
200,Sales,1-Nov-17,INV,Unit A - Water Unit A,INV-0554,943.35,0,943.35,0.00%,Tax on Sales,853
200,Sales,1-Nov-17,INV,Unit E - Water Unit E,INV-0558,1257.82,0,1257.82,0.00%,Tax on Sales,854
200,Sales,1-Nov-17,INV,Unit F - Electricity Unit F,INV-0565,1045,0,1045,0.00%,Tax on Sales,855
200,Sales,1-Nov-17,INV,Unit F - Water Unit F,INV-0559,1006,0,1006,0.00%,Tax on Sales,856
446,Water,6-Nov-17,EC,Jasmin D - Water bill,,-9559.47,0,-9559.47,0.00%,Tax on Purchases,857
461,Printing & Stationery,6-Nov-17,EC,Jasmin D - xerox of water bill,,-12,0,-12,0.00%,Tax on Purchases,858
477,Wages and Salaries,6-Nov-17,EC,Jasmin D - sal.admin,,-14000,0,-14000,0.00%,Tax Exempt,859
477,Wages and Salaries,6-Nov-17,EC,Jasmin D - sal.Caretaker,,-9000,0,-9000,0.00%,Tax Exempt,860
440,Taxes and Licenses,6-Nov-17,EC,Jasmin D - Bir monthly tax,,-2040,0,-2040,0.00%,Tax on Purchases,861
493,"Tranportation allowance, Travel - National",14-Nov-17,EC,Jasmin D - transpo allowance,,-500,0,-500,0.00%,Tax on Purchases,862
446,Water,16-Nov-17,EC,Jasmin D - Refund for unit F,,-1274,0,-1274,0.00%,Tax on Purchases,863
445,"Meralco, Light, Power, Heating",24-Nov-17,EC,Jasmin D - meralco bill,,-27670.98,0,-27670.98,0.00%,Tax on Purchases,864
461,Printing & Stationery,24-Nov-17,EC,Jasmin D - xerox of bill,,-12,0,-12,0.00%,Tax on Purchases,865
445,"Meralco, Light, Power, Heating",28-Nov-17,EC,Jasmin D - chinese candle,,-450,0,-450,0.00%,Tax on Purchases,866
408,Cleaning,28-Nov-17,EC,Jasmin D - insect sprayer,,-220,0,-220,0.00%,Tax on Purchases,867
447,Garbage,28-Nov-17,EC,Jasmin D - garbage bag,,-640,0,-640,0.00%,Tax on Purchases,868
447,Garbage,29-Nov-17,EC,"Jasmin D - payment to garbage colector/oct,nov,dec.",,-660,0,-660,0.00%,Tax on Purchases,869
200,Sales,1-Dec-17,INV,Unit C - Dues Unit C,INV-0588,1000,0,1000,0.00%,Tax on Sales,870
200,Sales,1-Dec-17,INV,Unit D - Dues Unit D,INV-0589,1000,0,1000,0.00%,Tax on Sales,871
200,Sales,1-Dec-17,INV,Unit C - Rent Unit C,INV-0570,13650,0,13650,0.00%,Tax on Sales,872
200,Sales,1-Dec-17,INV,Unit D - Rent Unit D,INV-0569,14700,0,14700,0.00%,Tax on Sales,873
200,Sales,1-Dec-17,INV,Unit A - Rent Unit A,INV-0583,16000,0,16000,0.00%,Tax on Purchases,874
200,Sales,1-Dec-17,INV,Unit A - Dues Unit A,INV-0586,1000,0,1000,0.00%,Tax Exempt,875
200,Sales,1-Dec-17,INV,Unit B - Rent Unit B,INV-0584,14700,0,14700,0.00%,Tax on Sales,876
200,Sales,1-Dec-17,INV,Unit B - Dues Unit B,INV-0587,1000,0,1000,0.00%,Tax on Sales,877
200,Sales,1-Dec-17,INV,Unit E - Rent Unit E,INV-0585,14700,0,14700,0.00%,Tax on Sales,878
200,Sales,1-Dec-17,INV,Unit F - Dues Unit F,INV-0591,1000,0,1000,0.00%,Tax on Sales,879
200,Sales,1-Dec-17,INV,Unt F - Rent Unit F,INV-0571,14700,0,14700,0.00%,Tax on Sales,880
200,Sales,1-Dec-17,INV,Unit E - Dues Unit E,INV-0590,1000,0,1000,0.00%,Tax on Sales,881
200,Sales,1-Dec-17,INV,Unit F - Electricity Unit F,INV-0582,1045,0,1045,0.00%,Tax on Sales,882
200,Sales,1-Dec-17,INV,Unit E - Electricity Unit E,INV-0581,7084,0,7084,0.00%,Tax on Sales,883
200,Sales,1-Dec-17,INV,Unit D - Electricity Unit D,INV-0580,1859,0,1859,0.00%,Tax on Sales,884
200,Sales,1-Dec-17,INV,Unit A - Electricity Unit A,INV-0577,2266,0,2266,0.00%,Tax on Sales,885
200,Sales,1-Dec-17,INV,Unit C - Electricity Unit C,INV-0579,5038,0,5038,0.00%,Tax on Sales,886
200,Sales,1-Dec-17,INV,Unit B - Electricity Unit B,INV-0578,5104,0,5104,0.00%,Tax on Sales,887
200,Sales,1-Dec-17,INV,Unit D - Water Unit D,INV-0574,682,0,682,0.00%,Tax on Sales,888
200,Sales,1-Dec-17,INV,Unit B - Water Unit B,INV-0572,868,0,868,0.00%,Tax on Sales,889
200,Sales,1-Dec-17,INV,Unit C - Water Unit C,INV-0573,868,0,868,0.00%,Tax on Sales,890
200,Sales,1-Dec-17,INV,Unit A - Water Unit A,INV-0592,1054,0,1054,0.00%,Tax on Sales,891
200,Sales,1-Dec-17,INV,Unit E - Water Unit E,INV-0575,1178,0,1178,0.00%,Tax on Sales,892
200,Sales,1-Dec-17,INV,Unit F - Water Unit F,INV-0576,744,0,744,0.00%,Tax on Sales,893
420,Entertainment,2-Dec-17,EC,Jasmin D - christmas lights,,-2326,0,-2326,0.00%,Tax Exempt,894
433,Health Insurance,3-Dec-17,EC,Jasmin D - sss michael last quarter,,-990,0,-990,0.00%,Tax on Purchases,895
485,Subscriptions,3-Dec-17,EC,"Jasmin D - Telephone line for the bldg,feb,mar,apr,may,june,july,aug,sept,oct,nov,dec.",,-3300,0,-3300,0.00%,Tax on Purchases,896
477,Wages and Salaries,10-Dec-17,EC,"Jasmin D - Bernadeth sal.(oct,nov,dec)",,-3900,0,-3900,0.00%,Tax Exempt,897
493,"Tranportation allowance, Travel - National",10-Dec-17,EC,Jasmin D - transpo,,-500,0,-500,0.00%,Tax on Purchases,898
440,Taxes and Licenses,10-Dec-17,EC,Jasmin D - Bir  monthly Tax,,-2040,0,-2040,0.00%,Tax on Purchases,899
440,Taxes and Licenses,10-Dec-17,EC,"Jasmin D - Property Tax last quarter(oct,nov,dec)",,-15403,0,-15403,0.00%,Tax on Purchases,900
477,Wages and Salaries,10-Dec-17,EC,Jasmin D - sal.caretaker,,-9000,0,-9000,0.00%,Tax Exempt,901
477,Wages and Salaries,10-Dec-17,EC,Jasmin D - salary admin,,-14000,0,-14000,0.00%,Tax Exempt,902
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - grocery,,-1200,0,-1200,0.00%,Tax on Purchases,903
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - Fire solicit for xmas party,,-2000,0,-2000,0.00%,Tax on Purchases,904
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - basket of sweets.,,-4620,0,-4620,0.00%,Tax on Purchases,905
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - garbage collector,,-800,0,-800,0.00%,Tax on Purchases,906
474,Christmas Gifts,14-Dec-17,EC,"Jasmin D - christmas gift,7000+150 charge money transfer",,-7150,0,-7150,0.00%,Tax on Purchases,907
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - michael x'mas bunos,,-6000,0,-6000,0.00%,Tax on Purchases,908
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - bernadeth x'mas bunos,,-3000,0,-3000,0.00%,Tax on Purchases,909
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - x'mas gift,,-7000,0,-7000,0.00%,Tax on Purchases,910
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - jonjon flojo,,-6000,0,-6000,0.00%,Tax on Purchases,911
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - x'mas gift jerry,,-3000,0,-3000,0.00%,Tax on Purchases,912
474,Christmas Gifts,14-Dec-17,EC,Jasmin D - x'mas bunos,,-9000,0,-9000,0.00%,Tax on Purchases,913
461,Printing & Stationery,27-Dec-17,EC,Jasmin D - xerox,,-12,0,-12,0.00%,Tax on Purchases,914
445,"Meralco, Light, Power, Heating",27-Dec-17,EC,Jasmin D - meralco bill,,-26609.97,0,-26609.97,0.00%,Tax on Purchases,915
429,General Expenses,1-Jan-18,EC,Jasmin D - abuloy tatay,,-10000,0,-10000,0.00%,Tax on Purchases,916
200,Sales,1-Jan-18,INV,Unt F - Rent Unit F,INV-0616,14700,0,14700,0.00%,Tax on Sales,917
